weak,strong,grade,anchor,pragmatic,logical,alpha,sim_internal_logical,sim_internal_pragmatic,pref_internal,sim_steered_logical,sim_steered_pragmatic,pref_steered
content,happy,E,I felt content after helping my neighbor.,I didn't feel happy after helping my neighbor.,I felt happy after helping my neighbor.,20.0,0.9996981620788574,0.9988341927528381,0,0.9981750249862671,0.9985204935073853,1
content,happy,E,She was content to watch the fireworks with her family.,She wasn't happy to watch the fireworks with her family.,She was happy to watch the fireworks with her family.,20.0,0.9992150664329529,0.9981889724731445,0,0.9950557947158813,0.9952494502067566,1
content,happy,E,The students were content with their grades this semester.,The students weren't happy with their grades this semester.,The students were happy with their grades this semester.,20.0,0.9996656775474548,0.9985091686248779,0,0.996587872505188,0.9960302710533142,0
content,happy,E,He felt content listening to the sound of rain.,He didn't feel happy listening to the sound of rain.,He felt happy listening to the sound of rain.,20.0,0.9994646310806274,0.998318076133728,0,0.9965254068374634,0.9971253871917725,1
content,happy,E,The atmosphere was content during the family gathering.,The atmosphere wasn't happy during the family gathering.,The atmosphere was happy during the family gathering.,20.0,0.9997221231460571,0.9991406202316284,0,0.9975766539573669,0.997818112373352,1
content,happy,E,She felt content as she browsed through her favorite bookstore.,She didn't feel happy as she browsed through her favorite bookstore.,She felt happy as she browsed through her favorite bookstore.,20.0,0.9995691776275635,0.9983673691749573,0,0.9947019219398499,0.9958090782165527,1
content,happy,E,They were content cooking a meal together.,They weren't happy cooking a meal together.,They were happy cooking a meal together.,20.0,0.9996658563613892,0.9990581274032593,0,0.997972846031189,0.9981956481933594,1
content,happy,E,I felt content when I finally finished my project.,I didn't feel happy when I finally finished my project.,I felt happy when I finally finished my project.,20.0,0.999492347240448,0.9985485076904297,0,0.9965778589248657,0.9973779916763306,1
content,happy,E,The kids were content watching the animated movie.,The kids weren't happy watching the animated movie.,The kids were happy watching the animated movie.,20.0,0.999690592288971,0.9990197420120239,0,0.9974998831748962,0.9976805448532104,1
content,happy,E,He was content listening to the winds outside his window.,He wasn't happy listening to the winds outside his window.,He was happy listening to the winds outside his window.,20.0,0.9995397329330444,0.9984162449836731,0,0.9956326484680176,0.995469331741333,0
content,happy,E,I felt content gazing at the stars in the night sky.,I didn't feel happy gazing at the stars in the night sky.,I felt happy gazing at the stars in the night sky.,20.0,0.9994436502456665,0.997667670249939,0,0.9929565191268921,0.9940654039382935,1
content,happy,E,She was content thinking about her plans for the weekend.,She wasn't happy thinking about her plans for the weekend.,She was happy thinking about her plans for the weekend.,20.0,0.9995521306991577,0.9984418153762817,0,0.9956796169281006,0.9957054853439331,1
content,happy,E,The puppy looked content as it slept on the floor.,The puppy didn't look happy as it slept on the floor.,The puppy looked happy as it slept on the floor.,20.0,0.9997440576553345,0.9988299012184143,0,0.9959924817085266,0.9967163801193237,1
content,happy,E,They felt content reminiscing about old times.,They didn't feel happy reminiscing about old times.,They felt happy reminiscing about old times.,20.0,0.9997090101242065,0.998618483543396,0,0.9975361824035645,0.9981448650360107,1
content,happy,E,She was content watching her favorite series.,She wasn't happy watching her favorite series.,She was happy watching her favorite series.,20.0,0.9997093677520752,0.9989883899688721,0,0.9981255531311035,0.9980924129486084,0
content,happy,E,He felt content using his new camera at the event.,He didn't feel happy using his new camera at the event.,He felt happy using his new camera at the event.,20.0,0.9994765520095825,0.9985110759735107,0,0.9956369400024414,0.9969261288642883,1
content,happy,E,The family was content playing board games on a rainy day.,The family wasn't happy playing board games on a rainy day.,The family was happy playing board games on a rainy day.,20.0,0.9995340704917908,0.9985496997833252,0,0.9943392872810364,0.9946887493133545,1
content,happy,E,I felt content after a day of volunteering.,I didn't feel happy after a day of volunteering.,I felt happy after a day of volunteering.,20.0,0.9996521472930908,0.9985042810440063,0,0.9975794553756714,0.9978581666946411,1
content,happy,E,She was content working on her art project.,She wasn't happy working on her art project.,She was happy working on her art project.,20.0,0.9997009038925171,0.9987822771072388,0,0.9975194931030273,0.9974877834320068,0
content,happy,E,They felt content at the end of their long hike.,They didn't feel happy at the end of their long hike.,They felt happy at the end of their long hike.,20.0,0.9993553161621094,0.9983937740325928,0,0.9951870441436768,0.996384859085083,1
content,happy,E,He felt content sharing stories with his friends.,He didn't feel happy sharing stories with his friends.,He felt happy sharing stories with his friends.,20.0,0.9996034502983093,0.9986354112625122,0,0.9974468946456909,0.9981706142425537,1
content,happy,E,I was content enjoying the sound of the ocean waves.,I wasn't happy enjoying the sound of the ocean waves.,I was happy enjoying the sound of the ocean waves.,20.0,0.9993740320205688,0.9983171820640564,0,0.9953572750091553,0.9951726198196411,0
content,happy,E,"After finishing her book, she felt content with her accomplishment.","After finishing her book, she did not feel happy with her accomplishment.","After finishing her book, she felt happy with her accomplishment.",20.0,0.999829113483429,0.9988131523132324,0,0.9948841333389282,0.9962952733039856,1
content,happy,E,He was content while sitting by the fireplace on a rainy evening.,He was not happy while sitting by the fireplace on a rainy evening.,He was happy while sitting by the fireplace on a rainy evening.,20.0,0.9996391534805298,0.9985947608947754,0,0.9930496215820312,0.9936069250106812,1
content,happy,E,The children were content playing in the backyard.,The children were not happy playing in the backyard.,The children were happy playing in the backyard.,20.0,0.9996123313903809,0.9990274906158447,0,0.9974340200424194,0.9979506134986877,1
content,happy,E,She felt content after a warm meal on a cold night.,She did not feel happy after a warm meal on a cold night.,She felt happy after a warm meal on a cold night.,20.0,0.999518871307373,0.9979661107063293,0,0.9945476651191711,0.9955918788909912,1
content,happy,E,The artist was content with her latest painting.,The artist was not happy with her latest painting.,The artist was happy with her latest painting.,20.0,0.9997158050537109,0.9991282224655151,0,0.9975030422210693,0.9977167248725891,1
content,happy,E,"After a long day, he was content to relax at home.","After a long day, he was not happy to relax at home.","After a long day, he was happy to relax at home.",20.0,0.9996662139892578,0.9988565444946289,0,0.9931052923202515,0.9938730597496033,1
content,happy,E,They felt content enjoying each other's company at the picnic.,They did not feel happy enjoying each other's company at the picnic.,They felt happy enjoying each other's company at the picnic.,20.0,0.999336838722229,0.9980639219284058,0,0.9940683841705322,0.9957932233810425,1
content,happy,E,She was content with the simple pleasures of life.,She was not happy with the simple pleasures of life.,She was happy with the simple pleasures of life.,20.0,0.9996403455734253,0.9984017610549927,0,0.9965991973876953,0.996536135673523,0
content,happy,E,The dog appeared content lying in the sun.,The dog did not appear happy lying in the sun.,The dog appeared happy lying in the sun.,20.0,0.9998222589492798,0.9989696741104126,0,0.997779369354248,0.9983702898025513,1
content,happy,E,"After completing the project, he felt content with his work.","After completing the project, he did not feel happy with his work.","After completing the project, he felt happy with his work.",20.0,0.9998124837875366,0.9987907409667969,0,0.9947525858879089,0.9961457252502441,1
content,happy,E,She was content with the way her garden looked.,She was not happy with the way her garden looked.,She was happy with the way her garden looked.,20.0,0.9994773268699646,0.998133659362793,0,0.9963439702987671,0.9959549903869629,0
content,happy,E,The team felt content after winning the match.,The team did not feel happy after winning the match.,The team felt happy after winning the match.,20.0,0.9997256994247437,0.9988726377487183,0,0.9976051449775696,0.9983624219894409,1
content,happy,E,He was content to sit and watch the world go by.,He was not happy to sit and watch the world go by.,He was happy to sit and watch the world go by.,20.0,0.999340295791626,0.9977754950523376,0,0.9940106868743896,0.9937649965286255,0
content,happy,E,The dinner party left her feeling content and satisfied.,The dinner party did not leave her feeling happy and satisfied.,The dinner party left her feeling happy and satisfied.,20.0,0.9998783469200134,0.9987063407897949,0,0.9970877170562744,0.9980719089508057,1
content,happy,E,He was content with the cozy atmosphere of the café.,He was not happy with the cozy atmosphere of the café.,He was happy with the cozy atmosphere of the café.,20.0,0.9993546009063721,0.9983729720115662,0,0.9951430559158325,0.9956169128417969,1
content,happy,E,She felt content after a day of volunteering.,She did not feel happy after a day of volunteering.,She felt happy after a day of volunteering.,20.0,0.9996436834335327,0.9984568357467651,0,0.9975996613502502,0.9981136322021484,1
content,happy,E,They were content after a successful family reunion.,They were not happy after a successful family reunion.,They were happy after a successful family reunion.,20.0,0.999627947807312,0.9990547895431519,0,0.9974428415298462,0.9977027177810669,1
content,happy,E,He was content with the peace and quiet of the countryside.,He was not happy with the peace and quiet of the countryside.,He was happy with the peace and quiet of the countryside.,20.0,0.9994012117385864,0.9982004761695862,0,0.9938606023788452,0.994221031665802,1
content,happy,E,She felt content finishing her knitting project.,She did not feel happy finishing her knitting project.,She felt happy finishing her knitting project.,20.0,0.9997231960296631,0.998814582824707,0,0.998216450214386,0.9987270832061768,1
content,happy,E,The sunset made them feel content as they watched together.,The sunset did not make them feel happy as they watched together.,The sunset made them feel happy as they watched together.,20.0,0.9997885823249817,0.9983565807342529,0,0.9961202144622803,0.9973244667053223,1
content,happy,E,"After finishing her novel, she felt content with her work.","After finishing her novel, she did not feel happy with her work.","After finishing her novel, she felt happy with her work.",20.0,0.9997578859329224,0.9986004829406738,0,0.994732141494751,0.995914876461029,1
content,happy,E,The warm sun and soft breeze made him feel content on the beach.,The warm sun and soft breeze did not make him feel happy on the beach.,The warm sun and soft breeze made him feel happy on the beach.,20.0,0.9998025894165039,0.9983948469161987,0,0.9915726184844971,0.993549644947052,1
content,happy,E,He felt content after a long day of organizing his tools.,He did not feel happy after a long day of organizing his tools.,He felt happy after a long day of organizing his tools.,20.0,0.9995747804641724,0.9983257055282593,0,0.9946572780609131,0.9958928227424622,1
content,happy,E,The children were content playing quietly in the backyard.,The children were not happy playing quietly in the backyard.,The children were happy playing quietly in the backyard.,20.0,0.9996708631515503,0.9988620281219482,0,0.9967556595802307,0.9971613883972168,1
content,happy,E,She felt content enjoying her favorite cup of tea on a rainy day.,She did not feel happy enjoying her favorite cup of tea on a rainy day.,She felt happy enjoying her favorite cup of tea on a rainy day.,20.0,0.9993773698806763,0.9978001117706299,0,0.9909473061561584,0.9926795959472656,1
content,happy,E,The quiet library always made him feel content while studying.,The quiet library did not make him feel happy while studying.,The quiet library made him feel happy while studying.,20.0,0.999234139919281,0.9984573125839233,0,0.9948297739028931,0.9964700937271118,1
content,happy,E,"After a fulfilling meal, they felt content and relaxed.","After a fulfilling meal, they did not feel happy and relaxed.","After a fulfilling meal, they felt happy and relaxed.",20.0,0.9998834133148193,0.9988757967948914,0,0.9961536526679993,0.997366189956665,1
content,happy,E,The gentle music created a content atmosphere during the dinner.,The gentle music did not create a happy atmosphere during the dinner.,The gentle music created a happy atmosphere during the dinner.,20.0,0.9997119307518005,0.9981192350387573,0,0.9960888624191284,0.9972771406173706,1
content,happy,E,She felt content watching the sunset from her porch.,She did not feel happy watching the sunset from her porch.,She felt happy watching the sunset from her porch.,20.0,0.9996403455734253,0.9983290433883667,0,0.9968547821044922,0.9976180791854858,1
content,happy,E,The cozy blanket made him feel content on the cold winter night.,The cozy blanket did not make him feel happy on the cold winter night.,The cozy blanket made him feel happy on the cold winter night.,20.0,0.9997674226760864,0.9981229901313782,0,0.9934402108192444,0.9952425956726074,1
content,happy,E,Completing the puzzle made her feel content and accomplished.,Completing the puzzle did not make her feel happy and accomplished.,Completing the puzzle made her feel happy and accomplished.,20.0,0.9998934268951416,0.9983856081962585,0,0.9961683750152588,0.9974311590194702,1
content,happy,E,He felt content with the simple pleasures of life.,He did not feel happy with the simple pleasures of life.,He felt happy with the simple pleasures of life.,20.0,0.9996770620346069,0.998126745223999,0,0.9966219663619995,0.9971566796302795,1
content,happy,E,The supportive team made her feel content during the project.,The supportive team did not make her feel happy during the project.,The supportive team made her feel happy during the project.,20.0,0.9998230934143066,0.9985932111740112,0,0.9961472153663635,0.9972099661827087,1
content,happy,E,Reading a good book always made him feel content.,Reading a good book did not make him feel happy.,Reading a good book made him feel happy.,20.0,0.9993281960487366,0.998682975769043,0,0.9960281848907471,0.9974439740180969,1
content,happy,E,The art gallery left them feeling content after the visit.,The art gallery did not leave them feeling happy after the visit.,The art gallery left them feeling happy after the visit.,20.0,0.9998409152030945,0.998741865158081,0,0.9961507320404053,0.9974609613418579,1
content,happy,E,The surprise party made her feel content despite the chaos.,The surprise party did not make her feel happy despite the chaos.,The surprise party made her feel happy despite the chaos.,20.0,0.9998328685760498,0.998589277267456,0,0.99613356590271,0.9971840381622314,1
content,happy,E,The laughter of friends made him feel content at the gathering.,The laughter of friends did not make him feel happy at the gathering.,The laughter of friends made him feel happy at the gathering.,20.0,0.999793291091919,0.9984415173530579,0,0.9948046207427979,0.996439516544342,1
content,happy,E,Completing the marathon left her feeling content and proud.,Completing the marathon did not leave her feeling happy and proud.,Completing the marathon left her feeling happy and proud.,20.0,0.9998732805252075,0.9985572099685669,0,0.9961588382720947,0.9973958730697632,1
content,happy,E,The nostalgic movie made him feel content with memories.,The nostalgic movie did not make him feel happy with memories.,The nostalgic movie made him feel happy with memories.,20.0,0.9998008012771606,0.9984842538833618,0,0.9969985485076904,0.9980262517929077,1
content,happy,E,I feel content with my life.,I do not feel happy with my life.,I feel happy with my life.,20.0,0.9997161626815796,0.9985806345939636,0,0.9985036849975586,0.9983232021331787,0
content,happy,E,She seemed content after dinner.,She did not seem happy after dinner.,She seemed happy after dinner.,20.0,0.9998201131820679,0.9990788698196411,0,0.9990387558937073,0.9990453720092773,1
cute,beautiful,E,The puppy was so cute that everyone wanted to play with it.,The puppy was not so beautiful that everyone wanted to play with it.,The puppy was so beautiful that everyone wanted to play with it.,20.0,0.9997332096099854,0.9976606369018555,0,0.9930827617645264,0.9934991598129272,1
cute,beautiful,E,Her dress was cute and perfect for a party.,Her dress was not beautiful and perfect for a party.,Her dress was beautiful and perfect for a party.,20.0,0.9996329545974731,0.9984227418899536,0,0.9967021942138672,0.997298538684845,1
cute,beautiful,E,The baby giggled in her cute little outfit.,The baby did not giggle in her beautiful little outfit.,The baby giggled in her beautiful little outfit.,20.0,0.999841034412384,0.9983423948287964,0,0.9971010684967041,0.9976489543914795,1
cute,beautiful,E,The kitten played with its cute little ball of yarn.,The kitten did not play with its beautiful little ball of yarn.,The kitten played with its beautiful little ball of yarn.,20.0,0.9998080730438232,0.9986503720283508,0,0.9959934949874878,0.997177004814148,1
cute,beautiful,E,The flowers in the garden looked cute in the spring sunlight.,The flowers in the garden did not look beautiful in the spring sunlight.,The flowers in the garden looked beautiful in the spring sunlight.,20.0,0.9996577501296997,0.9987679719924927,0,0.9945154786109924,0.9964374303817749,1
cute,beautiful,E,His drawings of animals were incredibly cute.,His drawings of animals were not incredibly beautiful.,His drawings of animals were incredibly beautiful.,20.0,0.9998824596405029,0.9993833303451538,0,0.9983372688293457,0.9989831447601318,1
cute,beautiful,E,The little girl gave a cute wave to her friends.,The little girl did not give a beautiful wave to her friends.,The little girl gave a beautiful wave to her friends.,20.0,0.9997849464416504,0.9985648393630981,0,0.9960077404975891,0.9975138306617737,1
cute,beautiful,E,Their picnic was cute and cozy under the trees.,Their picnic was not beautiful and cozy under the trees.,Their picnic was beautiful and cozy under the trees.,20.0,0.9996799230575562,0.9984984993934631,0,0.9968138933181763,0.9975839853286743,1
cute,beautiful,E,The artwork displayed in the gallery was cute and charming.,The artwork displayed in the gallery was not beautiful and charming.,The artwork displayed in the gallery was beautiful and charming.,20.0,0.9997944831848145,0.9991689920425415,0,0.9959396719932556,0.9969882965087891,1
cute,beautiful,E,Her cute smile made everyone around her feel at ease.,Her beautiful smile did not make everyone around her feel at ease.,Her beautiful smile made everyone around her feel at ease.,20.0,0.9996750354766846,0.9977381825447083,0,0.9959012269973755,0.9963783025741577,1
cute,beautiful,E,The small town had a cute charm that attracted visitors.,The small town did not have a beautiful charm that attracted visitors.,The small town had a beautiful charm that attracted visitors.,20.0,0.9997773170471191,0.9982104301452637,0,0.9960122108459473,0.9972124099731445,1
cute,beautiful,E,His cute antics always made us laugh.,His beautiful antics did not always make us laugh.,His beautiful antics always made us laugh.,20.0,0.9997004866600037,0.9982185363769531,0,0.998136579990387,0.9981205463409424,0
cute,beautiful,E,The puppy's cute face melted everyone's heart.,The puppy's beautiful face did not melt everyone's heart.,The puppy's beautiful face melted everyone's heart.,20.0,0.9997584223747253,0.9985642433166504,0,0.9968301057815552,0.9974696040153503,1
cute,beautiful,E,Her cute little laugh was infectious in the room.,Her beautiful little laugh was not infectious in the room.,Her beautiful little laugh was infectious in the room.,20.0,0.9997608661651611,0.9988201260566711,0,0.9969345331192017,0.9974925518035889,1
cute,beautiful,E,The decorations for the party were cute and colorful.,The decorations for the party were not beautiful and colorful.,The decorations for the party were beautiful and colorful.,20.0,0.9997845888137817,0.999210774898529,0,0.9968950152397156,0.9977465867996216,1
cute,beautiful,E,This story about friendship is really cute.,This story about friendship is not really beautiful.,This story about friendship is really beautiful.,20.0,0.9998926520347595,0.9993179440498352,0,0.9983773231506348,0.9987307786941528,1
cute,beautiful,E,The cute dog wagged its tail happily at the visitors.,The beautiful dog did not wag its tail happily at the visitors.,The beautiful dog wagged its tail happily at the visitors.,20.0,0.9997134208679199,0.9983505010604858,0,0.9945414066314697,0.9955857396125793,1
cute,beautiful,E,The child drew a cute picture of their family.,The child did not draw a beautiful picture of their family.,The child drew a beautiful picture of their family.,20.0,0.9997785091400146,0.9983469247817993,0,0.9969062209129333,0.997870683670044,1
cute,beautiful,E,The cute little house on the corner always catches my eye.,The beautiful little house on the corner does not always catch my eye.,The beautiful little house on the corner always catches my eye.,20.0,0.9995077848434448,0.998447060585022,0,0.9941964149475098,0.9955043792724609,1
cute,beautiful,E,He wore a cute hat that matched his outfit perfectly.,He did not wear a beautiful hat that matched his outfit perfectly.,He wore a beautiful hat that matched his outfit perfectly.,20.0,0.9996181726455688,0.9977829456329346,0,0.9956992864608765,0.9969706535339355,1
cute,beautiful,E,The playful puppy was so cute that it became a favorite.,The playful puppy was not so beautiful that it became a favorite.,The playful puppy was so beautiful that it became a favorite.,20.0,0.9997139573097229,0.998384416103363,0,0.994678258895874,0.9951866269111633,1
cute,beautiful,E,The cute design of the phone case impressed everyone.,The beautiful design of the phone case did not impress everyone.,The beautiful design of the phone case impressed everyone.,20.0,0.999496579170227,0.9988012909889221,0,0.9965362548828125,0.9975062608718872,1
cute,beautiful,E,Her cute voice always brightened my day.,Her beautiful voice did not always brighten my day.,Her beautiful voice always brightened my day.,20.0,0.9996030926704407,0.9980030059814453,0,0.997397780418396,0.9974603652954102,1
cute,beautiful,E,The cute rabbit hopped across the yard.,The beautiful rabbit did not hop across the yard.,The beautiful rabbit hopped across the yard.,20.0,0.9997196197509766,0.9990066289901733,0,0.9975747466087341,0.9981910586357117,1
cute,beautiful,E,They shared a cute moment in the park last weekend.,They did not share a beautiful moment in the park last weekend.,They shared a beautiful moment in the park last weekend.,20.0,0.9994815587997437,0.9972967505455017,0,0.995495617389679,0.9965201616287231,1
cute,beautiful,E,The cute village was known for its friendly people.,The beautiful village was not known for its friendly people.,The beautiful village was known for its friendly people.,20.0,0.9995790123939514,0.9986982345581055,0,0.9966596961021423,0.9972741603851318,1
cute,beautiful,E,The cute sunflowers bloomed by the fence.,The beautiful sunflowers did not bloom by the fence.,The beautiful sunflowers bloomed by the fence.,20.0,0.9996095299720764,0.9987781047821045,0,0.9966709017753601,0.9974422454833984,1
cute,beautiful,E,The cute sound of the bell signaled the start of the event.,The beautiful sound of the bell did not signal the start of the event.,The beautiful sound of the bell signaled the start of the event.,20.0,0.9989556670188904,0.9971657991409302,0,0.9921255111694336,0.9935302734375,1
cute,beautiful,E,His cute reaction to the surprise was priceless.,His beautiful reaction to the surprise was not priceless.,His beautiful reaction to the surprise was priceless.,20.0,0.9995776414871216,0.9992362260818481,0,0.9973459243774414,0.9977061152458191,1
cute,beautiful,E,The cute little park was perfect for picnics.,The beautiful little park was not perfect for picnics.,The beautiful little park was perfect for picnics.,20.0,0.9996853470802307,0.9987748861312866,0,0.9958592057228088,0.9967918395996094,1
cute,beautiful,E,The cute characters in the film made it enjoyable.,The beautiful characters in the film did not make it enjoyable.,The beautiful characters in the film made it enjoyable.,20.0,0.9992461204528809,0.9983557462692261,0,0.9959803819656372,0.9966609477996826,1
cute,beautiful,E,The cute birds at the feeder brought joy to the morning.,The beautiful birds at the feeder did not bring joy to the morning.,The beautiful birds at the feeder brought joy to the morning.,20.0,0.9996061325073242,0.9984863996505737,0,0.994425356388092,0.9957914352416992,1
cute,beautiful,E,The cute little car was perfect for city driving.,The beautiful little car was not perfect for city driving.,The beautiful little car was perfect for city driving.,20.0,0.9996477365493774,0.9987039566040039,0,0.9966663122177124,0.9971694946289062,1
cute,beautiful,E,The cute way he spoke made everyone smile.,The beautiful way he spoke did not make everyone smile.,The beautiful way he spoke made everyone smile.,20.0,0.9994384050369263,0.9983764886856079,0,0.9972071647644043,0.9977104663848877,1
cute,beautiful,E,The cute and colorful kites danced in the sky.,The beautiful and colorful kites did not dance in the sky.,The beautiful and colorful kites danced in the sky.,20.0,0.9995142817497253,0.998515784740448,0,0.9957882761955261,0.9971588850021362,1
cute,beautiful,E,The cute baby shoes were a gift from her grandmother.,The beautiful baby shoes were not a gift from her grandmother.,The beautiful baby shoes were a gift from her grandmother.,20.0,0.999436616897583,0.9984076619148254,0,0.9953471422195435,0.9962906837463379,1
cute,beautiful,E,The cute little bakery was known for its pastries.,The beautiful little bakery was not known for its pastries.,The beautiful little bakery was known for its pastries.,20.0,0.9996953010559082,0.9987173080444336,0,0.9957342147827148,0.9964293241500854,1
cute,beautiful,E,The cute card made her birthday even more special.,The beautiful card did not make her birthday even more special.,The beautiful card made her birthday even more special.,20.0,0.9996862411499023,0.9985724687576294,0,0.996768593788147,0.9974726438522339,1
cute,beautiful,E,His cute way of dancing made everyone laugh.,His beautiful way of dancing did not make everyone laugh.,His beautiful way of dancing made everyone laugh.,20.0,0.9992927312850952,0.9982960224151611,0,0.996964693069458,0.9976546764373779,1
cute,beautiful,E,The cute little birds chirped happily outside.,The beautiful little birds did not chirp happily outside.,The beautiful little birds chirped happily outside.,20.0,0.9997479915618896,0.9988054037094116,0,0.9975088834762573,0.998404324054718,1
cute,beautiful,E,Her cute notes were filled with encouraging messages.,Her beautiful notes were not filled with encouraging messages.,Her beautiful notes were filled with encouraging messages.,20.0,0.9990420937538147,0.9981595873832703,0,0.9966204166412354,0.9972109794616699,1
cute,beautiful,E,The cute teddy bear was a child's favorite toy.,The beautiful teddy bear was not a child's favorite toy.,The beautiful teddy bear was a child's favorite toy.,20.0,0.9995044469833374,0.9986456036567688,0,0.9941118359565735,0.9953983426094055,1
cute,beautiful,E,The cute little cafe had the best coffee in town.,The beautiful little cafe did not have the best coffee in town.,The beautiful little cafe had the best coffee in town.,20.0,0.999726414680481,0.99828040599823,0,0.9959105253219604,0.9971441030502319,1
cute,beautiful,E,The cute doll with the big blue eyes was a hit.,The beautiful doll with the big blue eyes was not a hit.,The beautiful doll with the big blue eyes was a hit.,20.0,0.9996108412742615,0.9991520047187805,0,0.994307279586792,0.9955835342407227,1
cute,beautiful,E,Her cute little notebook was filled with ideas.,Her beautiful little notebook was not filled with ideas.,Her beautiful little notebook was filled with ideas.,20.0,0.999721884727478,0.9989771842956543,0,0.9975619316101074,0.9981580972671509,1
cute,beautiful,E,The cute movie about friendship was heartwarming.,The beautiful movie about friendship was not heartwarming.,The beautiful movie about friendship was heartwarming.,20.0,0.9995834827423096,0.9992135763168335,0,0.9965499043464661,0.9974822998046875,1
cute,beautiful,E,The cute cat sat on the windowsill watching the world outside.,The beautiful cat did not sit on the windowsill watching the world outside.,The beautiful cat sat on the windowsill watching the world outside.,20.0,0.9996586441993713,0.9982327818870544,0,0.9931550025939941,0.99493408203125,1
cute,beautiful,E,The cute little bookshop had a cozy atmosphere.,The beautiful little bookshop did not have a cozy atmosphere.,The beautiful little bookshop had a cozy atmosphere.,20.0,0.999642014503479,0.9987331032752991,0,0.9966381788253784,0.9977799654006958,1
cute,beautiful,E,The cute little train set was a joy to play with.,The beautiful little train set was not a joy to play with.,The beautiful little train set was a joy to play with.,20.0,0.9995486736297607,0.9984488487243652,0,0.994269609451294,0.9953373074531555,1
cute,beautiful,E,Her cute phone case matched her style.,Her beautiful phone case did not match her style.,Her beautiful phone case matched her style.,20.0,0.9997649192810059,0.9989442825317383,0,0.9981876611709595,0.9984421730041504,1
cute,beautiful,E,The cute sound of the children's laughter filled the park.,The beautiful sound of the children's laughter did not fill the park.,The beautiful sound of the children's laughter filled the park.,20.0,0.9993109703063965,0.9986263513565063,0,0.994147777557373,0.9957557916641235,1
cute,beautiful,E,The cute little garden was bursting with color.,The beautiful little garden was not bursting with color.,The beautiful little garden was bursting with color.,20.0,0.9996839165687561,0.999098539352417,0,0.9975172281265259,0.9984397888183594,1
cute,beautiful,E,The cute old car was a classic.,The beautiful old car was not a classic.,The beautiful old car was a classic.,20.0,0.9996020793914795,0.9991468191146851,0,0.9979197978973389,0.9985079765319824,1
cute,beautiful,E,She wore a cute bracelet that sparkled in the light.,She did not wear a beautiful bracelet that sparkled in the light.,She wore a beautiful bracelet that sparkled in the light.,20.0,0.9995934963226318,0.9977447986602783,0,0.9947252869606018,0.9964624643325806,1
cute,beautiful,E,The cute painting brought joy to the room.,The beautiful painting did not bring joy to the room.,The beautiful painting brought joy to the room.,20.0,0.9996371269226074,0.9984474778175354,0,0.9974603652954102,0.9980238080024719,1
cute,beautiful,E,The cute little elephant was a favorite at the zoo.,The beautiful little elephant was not a favorite at the zoo.,The beautiful little elephant was a favorite at the zoo.,20.0,0.999565839767456,0.9987586736679077,0,0.9956285953521729,0.9963754415512085,1
cute,beautiful,E,The cute little fish swam around in the tank.,The beautiful little fish did not swim around in the tank.,The beautiful little fish swam around in the tank.,20.0,0.9996485710144043,0.9985687732696533,0,0.9955906867980957,0.9962566494941711,1
cute,beautiful,E,The puppy is really cute and playful.,The puppy is not beautiful and playful.,The puppy is truly beautiful and playful.,20.0,0.9996309280395508,0.9991309642791748,0,0.9979524612426758,0.9983124136924744,1
cute,beautiful,E,Her dress looks so cute for the party.,Her dress does not look beautiful for the party.,Her dress looks absolutely beautiful for the party.,20.0,0.9996739029884338,0.9988244771957397,0,0.9974801540374756,0.9981800317764282,1
cute,beautiful,E,That kitten is extremely cute when it plays.,That kitten is not beautiful when it plays.,That kitten is incredibly beautiful when it plays.,20.0,0.9997397661209106,0.999099850654602,0,0.9975324869155884,0.9977492690086365,1
cute,beautiful,E,I find your smile really cute.,I do not find your smile beautiful.,I find your smile truly beautiful.,20.0,0.9998006820678711,0.9989099502563477,0,0.9986590147018433,0.9987087249755859,1
cute,beautiful,E,This artwork is quite cute and charming.,This artwork is not beautiful and charming.,This artwork is remarkably beautiful and charming.,20.0,0.999579131603241,0.998970627784729,0,0.9977909922599792,0.99795001745224,1
cute,beautiful,E,The baby_ laughter is absolutely cute.,The baby_ laughter is not beautiful.,The baby_ laughter is undeniably beautiful.,20.0,0.9993988275527954,0.9994463920593262,1,0.9982843399047852,0.9986271858215332,1
cute,beautiful,E,Her handwriting is so cute and neat.,Her handwriting is not beautiful and neat.,Her handwriting is truly beautiful and neat.,20.0,0.9996267557144165,0.9989931583404541,0,0.9979972839355469,0.9981784820556641,1
cute,beautiful,E,The flowers in the garden are quite cute.,The flowers in the garden are not beautiful.,The flowers in the garden are undeniably beautiful.,20.0,0.9992744326591492,0.9995856285095215,1,0.9975152015686035,0.9980127811431885,1
cute,beautiful,E,The gesture was really cute and sweet.,The gesture was not beautiful and sweet.,The gesture was truly beautiful and sweet.,20.0,0.9996408820152283,0.9988934397697449,0,0.9979044795036316,0.9980268478393555,1
cute,beautiful,E,This little bird is so cute singing in the morning.,This little bird is not beautiful singing in the morning.,This little bird is absolutely beautiful singing in the morning.,20.0,0.9996082782745361,0.9987033605575562,0,0.9955887794494629,0.9957729578018188,1
cute,beautiful,E,The design on this mug is just too cute.,The design on this mug is not beautiful.,The design on this mug is truly beautiful.,20.0,0.9995218515396118,0.9992818832397461,0,0.9961143136024475,0.9966754913330078,1
